Name,Internship,Term,Course_Name,Course_Code,Section_Code,Placement_Status,Site,SiteCategory,SUBJECT,Student_Name,StudentID,Assessment_Document_Title,Rubric_Title,Assessment_Status,AssessorUID,Assessor_Role,Assessment_Completion_Date,Score,Points_Possible,Percentage,Performance_Levels
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,First Teaching Assessment (Spring 2016),Assessing,Completed,13,supervisor,3/10/16 1:42,6,0,0,3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,First Teaching Assessment (Spring 2016),Confident and Passionate,Completed,13,supervisor,3/10/16 1:42,9,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,First Teaching Assessment (Spring 2016),Relationships,Completed,13,supervisor,3/10/16 1:42,9,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Second Teaching Assessment (Spring 2016),Implementing,Completed,13,supervisor,3/29/16 8:05,24,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Second Teaching Assessment (Spring 2016),Managing ,Completed,13,supervisor,3/29/16 8:05,12,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Second Teaching Assessment (Spring 2016),Assessing,Completed,13,supervisor,3/29/16 8:05,6,0,0,3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Second Teaching Assessment (Spring 2016),Confident and Passionate,Completed,13,supervisor,3/29/16 8:05,9,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Second Teaching Assessment (Spring 2016),Relationships,Completed,13,supervisor,3/29/16 8:05,9,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Third Teaching Assessment (Spring 2016),Implementing,Completed,13,supervisor,4/4/16 7:33,26,0,0,3.000-Proficient|4.000-Exemplary |3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|4.000-Exemplary |3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Third Teaching Assessment (Spring 2016),Managing ,Completed,13,supervisor,4/4/16 7:33,12,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Third Teaching Assessment (Spring 2016),Assessing,Completed,13,supervisor,4/4/16 7:33,6,0,0,3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Third Teaching Assessment (Spring 2016),Confident and Passionate,Completed,13,supervisor,4/4/16 7:33,9,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Third Teaching Assessment (Spring 2016),Relationships,Completed,13,supervisor,4/4/16 7:33,9,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Fourth Teaching Assessment (Spring 2016),Implementing,Completed,13,supervisor,4/12/16 2:40,20,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|0.000-N/A|2.000-Emerging|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Fourth Teaching Assessment (Spring 2016),Managing ,Completed,13,supervisor,4/12/16 2:40,11,0,0,3.000-Proficient|2.000-Emerging|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Fourth Teaching Assessment (Spring 2016),Assessing,Completed,13,supervisor,4/12/16 2:40,6,0,0,3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Fourth Teaching Assessment (Spring 2016),Confident and Passionate,Completed,13,supervisor,4/12/16 2:40,8,0,0,2.000-Emerging|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Fourth Teaching Assessment (Spring 2016),Relationships,Completed,13,supervisor,4/12/16 2:40,9,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Fifth Teaching Assessment (Spring 2016),Implementing,Completed,13,supervisor,4/14/16 9:55,24,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Fifth Teaching Assessment (Spring 2016),Managing ,Completed,13,supervisor,4/14/16 9:55,12,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Fifth Teaching Assessment (Spring 2016),Assessing,Completed,13,supervisor,4/14/16 9:55,5,0,0,3.000-Proficient|2.000-Emerging
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Fifth Teaching Assessment (Spring 2016),Confident and Passionate,Completed,13,supervisor,4/14/16 9:55,10,0,0,3.000-Proficient|3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Fifth Teaching Assessment (Spring 2016),Relationships,Completed,13,supervisor,4/14/16 9:55,9,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Candidate Disposition (Spring 2016),Professional and Committed ,Completed,264,intern,4/25/16 10:12,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Candidate Disposition (Spring 2016),Confident,Completed,264,intern,4/25/16 10:12,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Candidate Disposition (Spring 2016),Principled,Completed,264,intern,4/25/16 10:12,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Candidate Disposition (Spring 2016),Compassionate and Respectful ,Completed,264,intern,4/25/16 10:12,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Candidate Disposition (Spring 2016),Collaborative,Completed,264,intern,4/25/16 10:12,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Candidate Disposition (Spring 2016),Communicative,Completed,264,intern,4/25/16 10:12,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Granbery Elementary School,,K-6/ELL,,L22759498,Mentor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Craft,Completed,265,mentor,4/8/16 5:38,18,0,0,4.000-Exemplary|3.000-Proficient|3.000-Proficient|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Granbery Elementary School,,K-6/ELL,,L22759498,Mentor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Attitudes and Values,Completed,265,mentor,4/8/16 5:38,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Granbery Elementary School,,K-6/ELL,,L22759498,Mentor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Relationships,Completed,265,mentor,4/8/16 5:38,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Granbery Elementary School,,K-6/ELL,,L22759498,Mentor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Essential Knowledge,Completed,265,mentor,4/8/16 5:38,11,0,0,4.000-Exemplary|3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Granbery Elementary School,,K-6/ELL,,L22759498,Mentor: Final Student Teaching Evaluation Rubric (Spring 2016),Craft,Completed,265,mentor,4/22/16 10:38,19,0,0,4.000-Exemplary|3.000-Proficient|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Granbery Elementary School,,K-6/ELL,,L22759498,Mentor: Final Student Teaching Evaluation Rubric (Spring 2016),Attitudes and Values,Completed,265,mentor,4/22/16 10:38,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Granbery Elementary School,,K-6/ELL,,L22759498,Mentor: Final Student Teaching Evaluation Rubric (Spring 2016),Relationships,Completed,265,mentor,4/22/16 10:38,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Granbery Elementary School,,K-6/ELL,,L22759498,Mentor: Final Student Teaching Evaluation Rubric (Spring 2016),Essential Knowledge,Completed,265,mentor,4/22/16 10:38,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Granbery Elementary School,,K-6/ELL,,L22759498,Candidate Disposition (Spring 2016),Professional and Committed ,Completed,265,mentor,4/8/16 5:45,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Granbery Elementary School,,K-6/ELL,,L22759498,Candidate Disposition (Spring 2016),Confident,Completed,265,mentor,4/8/16 5:45,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Granbery Elementary School,,K-6/ELL,,L22759498,Candidate Disposition (Spring 2016),Principled,Completed,265,mentor,4/8/16 5:45,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Granbery Elementary School,,K-6/ELL,,L22759498,Candidate Disposition (Spring 2016),Compassionate and Respectful ,Completed,265,mentor,4/8/16 5:45,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Granbery Elementary School,,K-6/ELL,,L22759498,Candidate Disposition (Spring 2016),Collaborative,Completed,265,mentor,4/8/16 5:45,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Granbery Elementary School,,K-6/ELL,,L22759498,Candidate Disposition (Spring 2016),Communicative,Completed,265,mentor,4/8/16 5:45,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Granbery Elementary School,,K-6/ELL,,L22759498,Supervisor: Final Student Teaching Evaluation Rubric (Spring 2016),Craft,Completed,28,supervisor,4/22/16 1:58,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Granbery Elementary School,,K-6/ELL,,L22759498,Supervisor: Final Student Teaching Evaluation Rubric (Spring 2016),Attitudes and Values,Completed,28,supervisor,4/22/16 1:58,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Granbery Elementary School,,K-6/ELL,,L22759498,Supervisor: Final Student Teaching Evaluation Rubric (Spring 2016),Relationships,Completed,28,supervisor,4/22/16 1:58,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Granbery Elementary School,,K-6/ELL,,L22759498,Supervisor: Final Student Teaching Evaluation Rubric (Spring 2016),Essential Knowledge,Completed,28,supervisor,4/22/16 1:58,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Granbery Elementary School,,K-6/ELL,,L22759498,Supervisor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Craft,Completed,28,supervisor,4/7/16 10:12,18,0,0,3.000-Proficient|3.000-Proficient|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
